               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 166,            0.019617,           0.0073297,                   0,              0.9513,             0.91855,             0.97793,             0.70153,            0.021174,           0.0065783,                   0,            0.004555,            0.004555,            0.004555
                 167,             0.01949,           0.0072711,                   0,             0.95027,             0.91925,             0.97792,             0.70194,            0.021172,           0.0065773,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.019508,           0.0072147,                   0,             0.94965,             0.91994,             0.97792,             0.70204,            0.021163,           0.0065745,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.019494,           0.0072531,                   0,             0.94974,             0.92089,             0.97802,             0.70207,            0.021147,            0.006571,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.019535,            0.007274,                   0,             0.95011,             0.92145,             0.97812,             0.70254,            0.021112,           0.0065686,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.019405,           0.0072186,                   0,             0.95105,             0.92029,             0.97824,             0.70292,            0.021115,            0.006566,                   0,             0.00439,             0.00439,             0.00439
                 172,              0.0194,           0.0072374,                   0,             0.95131,             0.92029,             0.97823,             0.70294,            0.021113,           0.0065659,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.019622,           0.0073129,                   0,             0.95208,             0.91968,             0.97829,              0.7029,            0.021103,           0.0065644,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.019324,           0.0072455,                   0,             0.95233,             0.91925,             0.97832,             0.70276,            0.021091,           0.0065625,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.019403,           0.0072068,                   0,             0.94962,             0.92134,             0.97823,             0.70299,            0.021078,           0.0065599,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.019238,           0.0072277,                   0,             0.95031,             0.92134,             0.97828,             0.70293,            0.021074,           0.0065577,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.019407,           0.0071895,                   0,             0.95068,             0.92168,             0.97826,             0.70292,             0.02107,           0.0065573,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.019435,           0.0072543,                   0,             0.95043,             0.92203,             0.97822,             0.70283,            0.021076,           0.0065572,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.019234,           0.0072661,                   0,             0.95143,             0.92134,             0.97822,             0.70292,            0.021077,           0.0065556,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.019298,           0.0071802,                   0,             0.95108,             0.92134,             0.97808,             0.70316,            0.021058,           0.0065527,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.019079,           0.0071579,                   0,             0.95312,                0.92,             0.97816,             0.70318,            0.021041,           0.0065487,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.019366,           0.0071859,                   0,             0.95242,             0.92134,             0.97818,             0.70354,            0.021028,           0.0065457,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.019199,           0.0070601,                   0,             0.95277,             0.92168,             0.97815,             0.70384,            0.021022,           0.0065429,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.019082,           0.0071314,                   0,             0.95282,             0.92134,             0.97822,             0.70401,            0.021012,           0.0065411,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.019077,           0.0070827,                   0,             0.95283,             0.92168,             0.97827,             0.70458,            0.020992,           0.0065395,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.019045,           0.0071525,                   0,             0.95426,             0.92223,              0.9792,             0.70528,             0.02098,           0.0065369,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.019013,           0.0070997,                   0,             0.95154,             0.92377,              0.9792,             0.70534,             0.02096,           0.0065344,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.018833,           0.0071194,                   0,             0.95286,             0.92308,              0.9792,             0.70528,            0.020947,           0.0065316,                   0,            0.003829,            0.003829,            0.003829
                 189,              0.0189,           0.0070866,                   0,             0.95288,             0.92342,             0.97922,             0.70561,            0.020931,           0.0065292,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.018879,           0.0069925,                   0,             0.95185,             0.92412,             0.97914,             0.70579,            0.020921,           0.0065274,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.018933,           0.0070746,                   0,             0.95393,             0.92273,             0.97947,             0.70578,            0.020914,           0.0065259,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.018895,           0.0069557,                   0,              0.9549,              0.9213,             0.97941,             0.70621,            0.020903,            0.006523,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.018754,           0.0070255,                   0,             0.95481,             0.92238,             0.97943,             0.70647,            0.020899,           0.0065208,                   0,            0.003664,            0.003664,            0.003664
                 194,             0.01872,           0.0070622,                   0,              0.9549,             0.92238,             0.97943,             0.70607,            0.020895,           0.0065191,                   0,            0.003631,            0.003631,            0.003631
                 195,              0.0186,           0.0069797,                   0,             0.95431,             0.92308,             0.97942,             0.70674,            0.020893,            0.006515,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.018534,           0.0069789,                   0,             0.95463,             0.92268,             0.97939,             0.70668,            0.020888,           0.0065139,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.018699,           0.0070243,                   0,              0.9553,             0.92237,             0.97949,             0.70662,            0.020885,           0.0065126,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.018466,           0.0070131,                   0,             0.95463,             0.92272,             0.97953,             0.70674,            0.020886,           0.0065121,                   0,            0.003499,            0.003499,            0.003499
                 199,             0.01865,           0.0070274,                   0,             0.95494,             0.92198,             0.97954,             0.70694,            0.020889,           0.0065108,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.018411,           0.0069579,                   0,             0.95451,             0.92099,             0.97903,             0.70715,            0.020881,           0.0065089,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.018394,           0.0069955,                   0,              0.9552,             0.92016,             0.97911,             0.70762,            0.020868,           0.0065075,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.018473,           0.0069804,                   0,             0.95487,             0.92061,             0.97921,             0.70794,            0.020858,           0.0065049,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.018458,           0.0069853,                   0,              0.9549,             0.92124,              0.9794,             0.70851,            0.020856,           0.0065019,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.018464,           0.0069783,                   0,             0.95489,             0.92097,             0.97934,             0.70854,            0.020849,           0.0065006,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.018596,           0.0069783,                   0,             0.95325,              0.9227,             0.97927,             0.70855,            0.020842,           0.0064978,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.018232,            0.006908,                   0,             0.94925,             0.92656,             0.97933,             0.70871,            0.020846,           0.0064971,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.018339,           0.0069581,                   0,             0.94905,             0.92717,             0.97939,             0.70883,            0.020839,           0.0064925,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.018287,           0.0069394,                   0,             0.94684,                0.93,             0.97946,             0.70888,             0.02084,             0.00649,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.018463,           0.0068985,                   0,             0.94939,             0.92795,             0.97974,              0.7092,            0.020842,           0.0064872,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.018296,           0.0069289,                   0,             0.94968,             0.92795,             0.97994,             0.70893,            0.020843,           0.0064858,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.018221,           0.0068672,                   0,             0.94693,             0.93004,             0.97998,              0.7086,            0.020847,           0.0064843,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.018269,           0.0069121,                   0,             0.94991,             0.92725,             0.97985,             0.70892,            0.020848,           0.0064824,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.018133,           0.0068265,                   0,             0.96097,             0.91707,             0.97982,             0.70912,            0.020846,           0.0064801,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.017966,           0.0068556,                   0,             0.96089,             0.91716,             0.97984,             0.70928,            0.020841,           0.0064763,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.018131,           0.0068877,                   0,             0.95094,             0.92621,             0.97998,             0.70926,            0.020838,           0.0064738,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.018013,           0.0067752,                   0,             0.96064,             0.91786,             0.98009,             0.70947,            0.020832,           0.0064691,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.018011,           0.0067995,                   0,             0.95999,              0.9189,             0.98019,             0.70998,            0.020831,           0.0064687,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.017912,           0.0067899,                   0,             0.96068,             0.91838,             0.98031,              0.7098,            0.020829,           0.0064653,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.017989,           0.0068266,                   0,             0.96133,              0.9173,             0.98035,             0.71024,            0.020822,            0.006462,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.017885,           0.0067919,                   0,             0.96156,             0.91751,             0.98032,             0.71044,            0.020818,           0.0064605,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.017822,           0.0067587,                   0,             0.96163,             0.91751,             0.98014,             0.71018,            0.020828,           0.0064595,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.017878,           0.0067977,                   0,             0.96193,             0.91751,             0.98014,             0.71037,            0.020824,           0.0064577,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.017852,           0.0067391,                   0,             0.96163,             0.91751,             0.98007,             0.71095,             0.02081,           0.0064534,                   0,            0.002674,            0.002674,            0.002674
                 224,             0.01786,           0.0068202,                   0,             0.96168,             0.91728,             0.98046,             0.71112,            0.020796,           0.0064496,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.017701,           0.0067207,                   0,             0.96204,             0.91743,             0.98048,             0.71165,            0.020796,           0.0064454,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.017686,           0.0066825,                   0,             0.96163,             0.91751,             0.98032,             0.71204,            0.020787,           0.0064417,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.017703,            0.006736,                   0,             0.96126,             0.91716,             0.98053,             0.71235,            0.020782,           0.0064409,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.017676,           0.0067402,                   0,             0.96053,              0.9182,             0.98029,             0.71244,            0.020782,           0.0064386,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.017584,           0.0066902,                   0,             0.96535,             0.91333,             0.98025,              0.7126,            0.020773,           0.0064354,                   0,            0.002476,            0.002476,            0.002476
